"","logFC","logCPM","PValue","FDR"
"YMR100W",0.641204140190091,5.95037718738976,1.89272031572445e-06,4.6258678678817e-06
"YKL211C",0.337846271285849,7.41200775083776,1.902960365765e-06,4.64897460125166e-06
"YNL176C",0.396043862922545,7.12775954322051,1.90995115667128e-06,4.66412752539166e-06
"YKR064W",0.719111580140665,5.32268644403452,1.93228499019611e-06,4.71672041542507e-06
"YML061C",0.600425270357482,5.71314302465601,1.94607669633942e-06,4.74842713906819e-06
"YMR052W",1.30977163584202,3.94878491579169,1.95487958177403e-06,4.76794001869617e-06
"YEL070W",0.844036592770764,4.85656370016932,1.97036606006179e-06,4.80373134626519e-06
"YIR027C",1.78036351428585,3.64949115871085,1.98406774704395e-06,4.83514368173765e-06
"YDL042C",0.747777092313666,5.18896785225252,1.98492513074106e-06,4.8352416626574e-06
"YNL121C",0.394970802779328,7.29652171641694,1.99750322025773e-06,4.86387924043827e-06
"YBR233W-A",1.16635076586826,4.19612194499597,1.99833055771224e-06,4.86389218839298e-06
"YGL093W",0.509350554222351,6.18265372851626,2.02068214487735e-06,4.91627312962142e-06
"YCR099C",1.4994156594837,3.6689080132268,2.03572081802056e-06,4.95082617354199e-06
"YNL317W",0.657378276326376,5.54525194225169,2.09744491855749e-06,5.09884206372419e-06
"YKL034W",0.506652848215168,6.51157080800467,2.10489026057242e-06,5.11484011162506e-06
"YOR106W",0.610136086018225,5.71989023668668,2.11295950587679e-06,5.1323404746605e-06
"YIL125W",0.353509573903495,7.73857621705001,2.11456990670177e-06,5.13414449649339e-06
"YOR014W",0.326418912007718,7.75510905403584,2.12604251908536e-06,5.15988252068421e-06
"YHR106W",0.533605829942012,6.33593712923441,2.1496692459957e-06,5.21422446601033e-06
"YDL223C",0.548920587199592,6.00738483608009,2.15019565608673e-06,5.21422446601033e-06
"YGL245W",0.148969562418282,9.6223449734354,2.1608332458041e-06,5.23787395142271e-06
"YDR063W",0.694286774064947,5.8728873343574,2.17601120026579e-06,5.27250543487826e-06
"YLR146W-A",1.19190885257451,4.41810476828937,2.18478382589288e-06,5.29159471870986e-06
"YBR098W",0.930505864042205,4.90446957552448,2.18758010158915e-06,5.2961994521698e-06
"YDR210W",-0.540309069179484,6.31551920819239,2.20328346690985e-06,5.33203610376506e-06
"YER019C-A",0.272489374377595,7.95346429079324,2.20720780250132e-06,5.33934937342612e-06
"YFL039C",0.118272601808576,11.1388599901455,2.21443614873079e-06,5.35464597140993e-06
"YDR117C",0.550229994920138,6.11374945313421,2.22961385724207e-06,5.38914427830936e-06
"YHR135C",0.255830528935182,8.1385619478853,2.23197052875848e-06,5.39263765564065e-06
"YOL092W",0.421904035606464,6.90844289931437,2.24052579238302e-06,5.41109841368584e-06
"YJL203W",0.931712564373769,4.7977927804783,2.26876210286072e-06,5.47705645150016e-06
"YDR473C",0.74384482603354,5.2113332483296,2.26975011996142e-06,5.47720695750886e-06
"YCR089W",0.557584454431752,6.20988341082584,2.28280944028153e-06,5.50647511542839e-06
"YKR078W",0.686137333495053,5.42835270525503,2.28505041981995e-06,5.50963461046237e-06
"YOR191W",0.446122842539033,6.54382097235718,2.28673315889386e-06,5.51144606972505e-06
"YOL081W",0.408495002009361,7.34374561759424,2.31835706411775e-06,5.58539036986348e-06
"YCL034W",0.281922170866168,7.78255935233125,2.32832331666959e-06,5.60711805646477e-06
"YJL006C",1.50898789365915,3.92519539366777,2.3325438618839e-06,5.6149967578385e-06
"YLR231C",0.533085124070448,6.19894507116505,2.34404663882683e-06,5.63990201158168e-06
"YNL026W",0.54360370136265,6.25447702490778,2.34570978758853e-06,5.63990201158168e-06
"YCR093W",0.402208538658963,7.13327518779033,2.34574934096713e-06,5.63990201158168e-06
"YML035C",-0.465932030292981,6.59966702921178,2.38437445043584e-06,5.73044013941058e-06
"YPL202C",0.675884226886877,5.40103692132424,2.40974523445707e-06,5.7890631556161e-06
"YHR068W",-0.253338026965361,8.64939448136424,2.41723959366435e-06,5.80471050150647e-06
"YJL068C",0.419776103070503,6.84130427088057,2.43526869939266e-06,5.84563281716282e-06
"YLL053C",-1.36328910956669,3.55568709491612,2.57231880887919e-06,6.17210478188895e-06
"YMR023C",0.735533454119826,5.21768476834824,2.57834119425993e-06,6.18154167197569e-06
"YLR080W",0.718355864257136,5.2180199390767,2.57834119425993e-06,6.18154167197569e-06
"YCL044C",0.605676831272859,5.95424193092732,2.59934394308373e-06,6.22937145047648e-06
"YDL177C",0.821509659392642,5.02676035324894,2.60584370207065e-06,6.24241991301701e-06
"YBR262C",0.598829758087812,5.77481772186961,2.6116714171603e-06,6.25384855335391e-06
"YIL076W",0.310917113470581,7.67994028215603,2.61740646098981e-06,6.26504612851e-06
"YPR101W",0.912335652241354,4.69145834705208,2.61978752684845e-06,6.26820978421442e-06
"YIR003W",0.36875423790535,7.25608575410602,2.6225829234108e-06,6.27236182612033e-06
"YDR307W",0.594612254661256,5.77998056751522,2.62889735995829e-06,6.28492350661544e-06
"YNL264C",0.54267385937743,6.02188620161859,2.65270701569219e-06,6.33928409202371e-06
"YOL084W",1.24128730386353,4.37275061444544,2.66315431728469e-06,6.36168110430904e-06
"YMR207C",0.574974891523539,5.84113772168809,2.683798593342e-06,6.40840850557086e-06
"YER100W",0.460623998594686,6.54474120211231,2.70840127836031e-06,6.46454633483579e-06
"YBR029C",0.490018486513506,6.5597149213082,2.72578770309961e-06,6.50154303122949e-06
"YMR140W",0.541471191973503,6.08273662200931,2.72609908069636e-06,6.50154303122949e-06
"YKL072W",0.742759208851603,5.27084686627479,2.76870450732463e-06,6.60049338027392e-06
"YGR227W",0.609735425072589,5.67889739667668,2.77627448128808e-06,6.61587438815206e-06
"YKL178C",2.4432267631385,2.97243218892842,2.80773888685435e-06,6.68816062540949e-06
"YHR038W",0.994134107533381,4.45155089250324,2.84487729731364e-06,6.77389898116893e-06
"YLR197W",0.249810996046926,8.12066611636731,2.86692670084232e-06,6.82365458120836e-06
"YMR147W",1.75617082344502,3.66905955558439,2.89795003093893e-06,6.89472068076625e-06
"YDL064W",0.614810076735322,5.67367598462343,2.9038780710776e-06,6.90604764733367e-06
"YNR031C",0.417449385439959,7.13850764715037,2.92735798179909e-06,6.95650412700274e-06
"YOL017W",1.07953427851143,4.39008310559987,2.92744554271367e-06,6.95650412700274e-06
"YPL088W",-0.536457166748033,6.41693836185991,2.92890652124886e-06,6.95718180900422e-06
"YKL221W",1.58920532239577,3.50034792524962,2.94382848188111e-06,6.98982067708288e-06
"YNL253W",0.7198126833514,5.28942437930201,2.94592685498971e-06,6.99199727275335e-06
"YLL031C",0.560304760267452,6.40317573160101,2.94915352952795e-06,6.9968490113139e-06
"YOR138C",0.432222257017356,7.10872700043516,2.95114495267913e-06,6.9987674088186e-06
"YGR077C",0.64968336001561,5.93087319378411,2.96777813181125e-06,7.03539391263107e-06
"YBR200W",0.529734285644399,6.05666442018302,2.99364156229703e-06,7.09386348582761e-06
"YDR026C",0.589297108423349,6.10971711358599,3.04468022253351e-06,7.21191868564082e-06
"YOL146W",0.942302667381164,4.57145232080557,3.04639772055847e-06,7.2130993647637e-06
"YDL098C",1.17152936024795,4.29037682841799,3.05833393777879e-06,7.23846476393485e-06
"YNL138W",0.282266359900567,8.27605031732442,3.06757924220495e-06,7.25744357302146e-06
"YLR368W",0.803534029930976,5.30139797590839,3.08481760879539e-06,7.29531006844217e-06
"YIL021W",0.363361721825092,7.1354079616821,3.10786519158227e-06,7.34687908054028e-06
"YLR373C",0.569903628777527,6.04115051571185,3.14942749040956e-06,7.44215753224974e-06
"YGR276C",0.604366507742504,6.34185684181027,3.17226379948616e-06,7.49312770521341e-06
"YKL048C",1.1287529165473,4.70503309005364,3.21990567944217e-06,7.60262645860308e-06
"YLR121C",-0.300577727011614,7.59935456789018,3.24243771807362e-06,7.65277382442823e-06
"YNL306W",0.389236932128286,6.97380166185298,3.28380423943608e-06,7.74731646122141e-06
"YOR390W",1.74065861479576,3.74118867591782,3.33183864872755e-06,7.85750868255117e-06
"YER093C-A",0.908029647890939,4.64946615855207,3.39131080803618e-06,7.99457611599605e-06
"YGL120C",-0.470488290902465,6.6377856904566,3.39393952472312e-06,7.9975866856976e-06
"YMR097C",0.909276027397222,5.06958928178087,3.39761062443851e-06,8.0030501850329e-06
"YJL045W",1.39438436011956,3.96411464286505,3.45359548163672e-06,8.13168502381395e-06
"YDR035W",-0.224599666704648,8.44553466371989,3.48291299703044e-06,8.19745274599408e-06
"YDR288W",0.972575566007805,4.7502039030719,3.51065158811351e-06,8.25945345799906e-06
"YLR025W",0.311530824239772,7.49955142103179,3.5292683323281e-06,8.29995259236303e-06
"YDL167C",-0.778314481990889,4.81999723901251,3.53128220049307e-06,8.30138926512416e-06
"YBL029W",0.784860519019361,5.51417984933222,3.53988447864831e-06,8.31830677528279e-06
"YLR410W-A",1.73336003179101,3.57271929929393,3.5891608678097e-06,8.43075222502183e-06
"YAL049C",0.500959125213504,6.53845155677505,3.61612221641626e-06,8.49071236291072e-06
"YBR256C",0.363113969620387,7.29988721189831,3.64245666476183e-06,8.54915354438545e-06
"YPR121W",0.840579421827337,4.93282122012785,3.65144598057927e-06,8.56685403135905e-06
"YLR070C",0.778057859205622,5.22377706324378,3.65753232337032e-06,8.5777323651931e-06
"YER119C",0.424166288084894,6.98383586270052,3.72000783399844e-06,8.72079491036798e-06
"YGR168C",0.794982245055861,4.9632410917198,3.72943054435417e-06,8.73710953507162e-06
"YIL010W",0.629072024309608,5.62398017069957,3.7299203457142e-06,8.73710953507162e-06
"YJR142W",0.537916549460042,5.98697073186853,3.73194254014619e-06,8.73838702415712e-06
"YER161C",0.480064656970503,6.59283206102475,3.7398375163527e-06,8.75340925010243e-06
"YHR072W",0.425872384682661,6.80829399671161,3.74139863793316e-06,8.75360053011092e-06
"YKR028W",0.312257363463134,7.43645972487683,3.76317936621273e-06,8.80107996437974e-06
"YDR320C",0.639291451380452,5.70811132725853,3.7739902493089e-06,8.82287645403429e-06
"YLR312W-A",0.733514587693346,5.27454450721062,3.79763419076848e-06,8.87464514485668e-06
"YDL075W",0.146464434240692,10.0666692823912,3.7994879699555e-06,8.87469393537777e-06
"YBL075C",0.617980330982404,5.5904705779263,3.8021546605007e-06,8.87469393537777e-06
"YDR166C",0.61797783543464,5.59034643736993,3.8021546605007e-06,8.87469393537777e-06
"YML054C",0.934282557280794,4.74544020270696,3.81981200242824e-06,8.91239259399366e-06
"YOR031W",0.928501301155609,4.66332571627257,3.84108361353486e-06,8.95849102928095e-06
"YMR192W",0.613264603607786,5.76237741999555,3.87397494518474e-06,9.03164292776127e-06
"YPL066W",0.653998666864781,5.95652177623063,3.93511174371727e-06,9.17056171231789e-06
"YBL036C",0.626142731201576,5.85327006521153,3.94578772513451e-06,9.19182124788225e-06
"YGL130W",0.602703055128702,6.13606584845925,3.96411659369553e-06,9.23088464576798e-06
"YDR530C",0.387360899926654,6.9075017897261,3.96668113916011e-06,9.23322277750211e-06
"YOR143C",1.00104174033669,4.45677972637087,3.98881600770807e-06,9.28109489485201e-06
"YBR126W-A",-0.235648803568325,8.16601931780551,4.00281328272292e-06,9.31000243469793e-06
"YLR363C",0.963987312418099,4.4993821752884,4.05357267096457e-06,9.42435736506773e-06
"YDL090C",0.659727668966262,5.61909112802517,4.05824664572394e-06,9.4315182257457e-06
"YBR058C",0.514603246340043,6.33830913452031,4.06804756340662e-06,9.45058399398388e-06
"YNL325C",0.775148006531046,5.24603965779637,4.08340096795901e-06,9.48252885691266e-06
"YOL004W",0.251491576797828,8.10467376705684,4.10587415500166e-06,9.5309758239093e-06
"YDR169C",0.465224211225932,6.71463057879761,4.1450210533451e-06,9.61807434221293e-06
"YGL232W",0.62485840966605,5.73816230784126,4.15170907410501e-06,9.62981677439409e-06
"YLR456W",1.42497158762892,3.66893198347735,4.23345630798664e-06,9.81558031910538e-06
"YNL201C",0.738563081002476,5.39800691436406,4.25819183447455e-06,9.86906427128316e-06
"YPL005W",1.02683634933253,4.54570490789256,4.3273379606453e-06,1.00253949542436e-05
"YML024W",0.17004670591713,9.71458355866055,4.34591582538089e-06,1.00644946922813e-05
"YBL005W",-0.592364894331238,5.61201337526188,4.37758388515656e-06,1.01338669203722e-05
"YBR001C",0.481281830305623,6.70180649536288,4.37930531842259e-06,1.01338871994941e-05
"YBR264C",0.517333400372603,6.04189030256749,4.4703736350257e-06,1.03405788891505e-05
"YML110C",0.324609590836443,7.34331852421296,4.50203834600474e-06,1.04097541591677e-05
"YNL032W",0.673357181926766,5.88887178531151,4.51594661644799e-06,1.04378344255948e-05
"YJL050W",-0.560683021003554,6.44237453484044,4.59205126767083e-06,1.0609592874193e-05
"YBL023C",0.582298107853976,6.20481730523244,4.61180028247868e-06,1.06510625571531e-05
"YAL001C",0.682508155030406,6.10447906084285,4.61506834024498e-06,1.06544515681738e-05
"YER118C",0.569734715177416,6.36875833920443,4.6484533616427e-06,1.07273395245085e-05
"YKL077W",0.338719561430703,7.29476343187124,4.66970637421704e-06,1.07721842558449e-05
"YCR107W",0.669308862393495,5.37492691249149,4.69404515869077e-06,1.08241095884541e-05
"YML127W",0.440087423382624,6.74221744921066,4.69950444003419e-06,1.08324767322486e-05
"YDR119W-A",-1.62255033395209,3.0921092440429,4.71624616660773e-06,1.08668335544462e-05
"YLR376C",0.882969583912681,4.76325731643774,4.7523182776355e-06,1.09456859668234e-05
"YKL203C",0.456475251345814,6.88809952760618,4.78581862126414e-06,1.10185559463113e-05
"YLR242C",1.07558924314276,4.33235898596924,4.83561107454779e-06,1.11288645383505e-05
"YPR129W",0.33763298762742,7.27704030790149,4.86012762848912e-06,1.11809390271268e-05
"YDR541C",0.678492035637146,5.39189469832093,4.90161043776411e-06,1.12719894909639e-05
"YOR304W",0.494196520863909,6.39806162091837,4.93226099792755e-06,1.13380685022289e-05
"YGL198W",0.274076114886421,7.83743800508537,4.98248295352725e-06,1.14490685965129e-05
"YGL151W",0.4609124849354,6.54947697352387,5.03939537398681e-06,1.1575350321382e-05
"YKL112W",0.516857208596118,6.40371619953071,5.04979741850548e-06,1.15947424622805e-05
"YLR410W",0.333726348001693,7.24628392021259,5.08796529596842e-06,1.16778474229035e-05
"YER113C",0.553415649263799,5.97150238493206,5.13780490893061e-06,1.17876664002103e-05
"YDR098C-B",-0.751943019826493,7.35731133802988,5.1492133146336e-06,1.18092616987159e-05
"YOR120W",-0.48109215504053,6.29258111055205,5.2403538556313e-06,1.20136279596166e-05
"YOR360C",0.648331927402976,5.47200463740366,5.24396598358673e-06,1.2017252798173e-05
"YGR102C",0.776125149648051,5.00851037418506,5.25668103333831e-06,1.2041727322595e-05
"YNL314W",0.806237038872285,5.00114202290063,5.29554280694203e-06,1.21260552587755e-05
"YCL058C",1.80141095678822,3.50036786997369,5.30838729565004e-06,1.21477412548923e-05
"YOR251C",0.496268894152553,6.62967313557611,5.30911929781166e-06,1.21477412548923e-05
"YPL267W",1.12996382125731,4.42899873527687,5.34447888089247e-06,1.2223920192594e-05
"YIR023W",0.621050613970539,6.01254949256511,5.43784238406775e-06,1.2432655868056e-05
"YIL002C",0.500308320680203,6.2151979965297,5.44726678996767e-06,1.24493926598064e-05
"YDR080W",0.716275804671985,5.19210418414357,5.46375933114306e-06,1.24822640781365e-05
"YDL051W",0.430067952965668,6.81644875232135,5.47790190908769e-06,1.25097435723936e-05
"YOR076C",0.704932455018972,5.31330442608839,5.494759815958e-06,1.25434003977714e-05
"YOR297C",0.988854093140436,4.62527612702147,5.51373731184591e-06,1.25818679807915e-05
"YLR346C",-1.6371866156928,2.9749778737495,5.53022008739281e-06,1.2614615365113e-05
"YLR057W",0.750525636922967,5.41162029246408,5.6666127284554e-06,1.29207504871948e-05
"YML118W",0.912725344082032,4.57139944866162,5.68134769114536e-06,1.29493583545867e-05
"YMR017W",1.83041693442261,3.1304246552657,5.73424994064752e-06,1.30649044662347e-05
"YPL175W",0.696512483010702,5.78270920600086,5.80590023731388e-06,1.32230607021502e-05
"YKR001C",0.253207952445285,7.94038459949722,5.85607893173388e-06,1.33322120196496e-05
"YOL089C",0.676280781381837,5.32592016009523,5.87899451275201e-06,1.33792348199822e-05
"YLR275W",1.20232387752248,3.98689340170792,6.01068515409075e-06,1.36694430453222e-05
"YMR034C",0.952327470319798,4.59648398230863,6.01113584653175e-06,1.36694430453222e-05
"YLL015W",0.343166028505956,7.46007875680198,6.05324273036221e-06,1.37599067366704e-05
"YOR246C",0.307500241771332,7.50757395809734,6.17768925404168e-06,1.40373991229511e-05
"YGR179C",0.773871511485805,5.20824272721402,6.23940356171853e-06,1.4172188435581e-05
"YMR277W",0.489555202060182,6.512425875397,6.25133664875139e-06,1.41938445704766e-05
"YMR125W",0.540431831666548,6.70298914282435,6.25956571789405e-06,1.4207077235435e-05
"YOR038C",0.62996002523997,5.56250346056844,6.27125668861237e-06,1.42281540745857e-05
"YKL181W",-0.214462174550259,8.40993762691479,6.30686987462037e-06,1.43034683971363e-05
"YHR179W",-0.128478497307422,9.89371700557903,6.3255675038978e-06,1.4340376597917e-05
"YNL107W",1.09132053079492,4.4185443112078,6.33669446510629e-06,1.43601000191627e-05
"YER010C",0.676523749828133,6.26629880573511,6.37539978215171e-06,1.44422819720489e-05
"YDR385W",-0.18154442870577,11.5322669687095,6.4507414690565e-06,1.46073621402248e-05
"YDR005C",0.646787768782301,6.08968220428012,6.54958472691792e-06,1.48255137066463e-05
"YDR056C",0.346634788529381,7.11092384550514,6.57996377777812e-06,1.48885834314008e-05
"YMR212C",0.469640613830137,6.405043842403,6.66453838969171e-06,1.50741871757668e-05
"YKL204W",0.371962754018863,6.87167138492324,6.69119022480144e-06,1.51286864960451e-05
"YBR213W",1.12024617557543,4.44043828887364,6.76438723729198e-06,1.52866349167591e-05
"YKL040C",0.57462640423412,6.04535593420033,6.76621545495895e-06,1.52866349167591e-05
"YNR023W",0.77009663968299,5.38562843468563,6.7992178062779e-06,1.53553327327276e-05
"YKL126W",0.264395087770156,7.96655833605159,6.80922998194365e-06,1.53720769947198e-05
"YJR090C",0.494444318080216,6.55082625911122,6.82423923599204e-06,1.54000852629157e-05
"YLR240W",0.532365971286276,5.86210055385998,6.86067241308437e-06,1.54764005597485e-05
"YDR390C",0.538390577650731,6.55954126882905,6.89540181897872e-06,1.55488157632992e-05
"YLR088W",0.686038157965427,6.03893460530795,6.95231760034887e-06,1.56711859966721e-05
"YHR143W-A",0.632041629239611,5.47995909243731,6.96266206170993e-06,1.56885268161225e-05
"YDR370C",0.762957705405651,5.04122005954376,6.9929882610111e-06,1.57508608832899e-05
"YOR080W",0.704578789296862,5.33176231700295,7.04064497407342e-06,1.5852167546268e-05
"YLR212C",0.58307442678045,5.64379393901406,7.16937542482349e-06,1.61340963974118e-05
"YDR463W",0.554550160248617,6.33327681322374,7.17131545127481e-06,1.61340963974118e-05
"YJR147W",-0.568650490234466,5.55426947970386,7.19336721992526e-06,1.6177557521968e-05
"YDL024C",1.80939065540288,3.44683781907002,7.3131434762962e-06,1.64406800719014e-05
"YJL187C",0.548423816495665,6.03966650402982,7.32999265990817e-06,1.647230025396e-05
"YDL107W",0.803585536179106,4.86043932365636,7.41544245705905e-06,1.66580003866433e-05
"YMR047C",0.305699622295105,7.50911171629704,7.41893307211236e-06,1.66595168833734e-05
"YPL196W",0.456259191763388,6.32894315547479,7.48410108375902e-06,1.67994787984075e-05
"YAL043C",0.393944388461059,6.77240065871773,7.4977322971704e-06,1.68219478468966e-05
"YHR134W",0.701136286540937,5.16929870874634,7.49979692751617e-06,1.68219478468966e-05
"YLR292C",0.529524082316015,5.9547012138772,7.52529722643699e-06,1.68716326820534e-05
"YIL022W",0.323360438820409,7.52779854505414,7.5276508839988e-06,1.68716326820534e-05
"YDR376W",0.607977082903957,5.86480985861819,7.61335685396219e-06,1.70572633490702e-05
"YLR052W",0.570778564291859,5.72484098649631,7.61854961499939e-06,1.70624368175441e-05
"YDR490C",0.464530832290751,6.37276698427091,7.71496939001185e-06,1.72718402878169e-05
"YLR395C",0.555649651032944,5.92538127193168,7.72271866405957e-06,1.7282649899864e-05
"YHR089C",-0.222096801688009,8.25883400856334,7.72743741094828e-06,1.72834324352764e-05
"YPL246C",0.3327534525502,7.25765530214553,7.72891029639027e-06,1.72834324352764e-05
"YML109W",0.693331583346771,5.31645559257446,7.76983913399345e-06,1.73683937120662e-05
"YDR163W",0.771999959984758,5.20802060290295,8.07614381792393e-06,1.80462775568942e-05
"YDR354W",0.3170180839804,7.33459048028373,8.12432874920515e-06,1.81470944541513e-05
"YHR007C-A",2.30005997615529,2.70647895430635,8.15490176199365e-06,1.8208510839893e-05
"YNL214W",1.14011560367542,4.08141907536148,8.25618011471525e-06,1.84276943563825e-05
"YDL100C",0.204487400894965,8.52308306677201,8.29366520163125e-06,1.85043804668372e-05
"YDR244W",0.506076344717899,6.30290835266971,8.34290696589968e-06,1.8607229746411e-05
"YAL060W",-0.292556415151311,7.67391645109374,8.35294172372098e-06,1.86225908738723e-05
"YDR311W",0.654536548380251,5.91341689508029,8.37636913719364e-06,1.86677876402165e-05
"YKL006C-A",1.12866338513286,4.25948704527394,8.40195928513575e-06,1.87177684827365e-05
"YMR209C",0.608690378540492,5.59239614105805,8.52778829674132e-06,1.89909384086633e-05
"YDL219W",1.10472102844847,4.32635144294376,8.5411285688368e-06,1.9013490497294e-05
"YJL162C",1.03541014049674,4.61547837253407,8.58429697258057e-06,1.91024013489128e-05
"YGR184C",0.305245245282629,7.43007661640818,8.74986743509808e-06,1.94635209073215e-05
"YDR043C",0.996382755278734,4.47309410463689,8.8527804923916e-06,1.96850440336269e-05
"YLR342W-A",2.14932210286349,2.76035130929646,8.86156564469634e-06,1.9697176528801e-05
"YGR144W",1.39713692835759,3.65004606521698,8.92654366009543e-06,1.98341565290216e-05
"YMR041C",0.625177987221623,5.45613781359404,8.97661444267591e-06,1.99379232947873e-05
"YPR055W",0.598586225381966,5.67857486168207,8.98593414056667e-06,1.99511340749467e-05
"YCR024C-B",-0.258877135415956,7.90387631092594,8.9991283047368e-06,1.99729340506855e-05
"YMR005W",0.610906873158911,5.93666788943159,9.03617453331374e-06,2.00476358131299e-05
"YHR128W",-0.613246123230454,6.13584659347689,9.1366465037365e-06,2.02629450384591e-05
"YHR048W",0.780942671055801,5.51099555989685,9.15269344384643e-06,2.02909281031245e-05
"YCL058W-A",-5.23342713447861,1.61401004211419,9.23856383438249e-06,2.04736262951465e-05
"YDR295C",0.800125100491937,5.32201309690334,9.41623614684969e-06,2.08595542047584e-05
"YPL100W",0.512271047870226,5.9757785188931,9.42763423952162e-06,2.08769879473239e-05
"YBR247C",-0.979050273008712,4.20029516923287,9.49739588283573e-06,2.10236032318515e-05
"YDR503C",0.976655237118853,5.0934452999408,9.50426685660954e-06,2.10309450226472e-05
"YBL009W",0.786488742988012,5.00142325602924,9.61160945420241e-06,2.12605208001928e-05
"YLR072W",0.377171377338186,6.99802470194932,9.64163135697806e-06,2.13189584227351e-05
"YPR017C",0.690194030915767,5.18568431762282,9.66894880845354e-06,2.13713747103547e-05
"YML005W",0.883656757232234,4.59129018056795,9.7261843133801e-06,2.14898553331852e-05
"YFL034C-B",0.681877811163212,5.42334299876542,9.77920508179459e-06,2.15989385849118e-05
"YNL022C",0.677837611997024,5.2367095054528,9.78947321408037e-06,2.16054878805347e-05
"YOR228C",0.673330070365319,5.23383019118634,9.78947321408037e-06,2.16054878805347e-05
"YOL073C",0.495776690249859,6.38124175205906,9.80846887443635e-06,2.16393401678001e-05
"YPL171C",1.58968230220126,3.5003243659796,9.86263529414394e-06,2.17507316568951e-05
"YGL134W",0.748019973167331,5.38601345788672,9.86719376533497e-06,2.17526771644884e-05
"YPL216W",0.8905396434536,4.98235278128996,9.89000822649601e-06,2.1794852393362e-05
"YKL039W",0.253283441338818,7.92105111070733,9.90981298268552e-06,2.18303661275317e-05
"YEL062W",0.723926518447361,5.05564598112647,9.99958358681064e-06,2.20199241098469e-05
"YLR427W",0.406478788649864,6.7454856935067,1.0019011122401e-05,2.20544973256127e-05
"YGR104C",1.05304141149567,4.8768690184003,1.00687925840451e-05,2.21558370099646e-05
"YNL056W",0.451838063887232,6.61218705506238,1.00726802337849e-05,2.21561520235337e-05
"YDR283C",0.497261069413857,6.23926445499091,1.00881998455639e-05,2.21820432873287e-05
"YAL025C",-0.60719896703029,5.60457282227883,1.01506170059417e-05,2.23052844876455e-05
"YJR135C",1.28309434699417,3.7150388635698,1.01517882584467e-05,2.23052844876455e-05
"YPL122C",0.701007003234559,5.11882836854737,1.02236918597881e-05,2.24549312302771e-05
"YGL159W",0.737608953914325,5.03805597819293,1.0255857124314e-05,2.25172195193195e-05
"YJR096W",0.533741048898545,6.64747575715741,1.05571692631217e-05,2.31701671104937e-05
"YFL010C",-0.243967883722944,7.93000076261171,1.06939878487511e-05,2.34617449392141e-05
"YML119W",0.64090535998101,5.78951299007599,1.07752541903788e-05,2.36312746643704e-05
"YLR328W",0.436042580578901,6.69177441671912,1.08522888843674e-05,2.37914017520571e-05
"YNL003C",0.462189582396022,6.43748818188836,1.08606022772026e-05,2.38008087682252e-05
"YAR018C",0.704040676933737,5.44807519701537,1.09882629043977e-05,2.40716592392896e-05
"YBR205W",0.333404479613803,7.35393378036247,1.09982784114133e-05,2.40846829608928e-05
"YEL022W",0.375189036201527,6.81803644853891,1.11756829769535e-05,2.44641199314221e-05
"YGR094W",0.152548063146603,9.51636316301841,1.12230368540102e-05,2.45586941809092e-05
"YMR089C",0.315908958987497,7.37209991924835,1.12514451460429e-05,2.46117563508821e-05
"YOL122C",0.446135460765592,6.67912368942235,1.13342861418777e-05,2.47838030678086e-05
"YDL110C",0.254469672786041,8.0428804959202,1.14952798557247e-05,2.51265500208064e-05
"YBR245C",0.435928495092074,6.70811966338024,1.16010288021894e-05,2.53483336124648e-05
"YOR298W",1.36277963931182,3.72403059107329,1.16232719738227e-05,2.53875600845733e-05
"YKL022C",0.582761473199462,5.75589454298123,1.16446121139445e-05,2.54247859329186e-05
"YJL084C",0.565823111432153,5.877903662123,1.18966343123119e-05,2.59654685451677e-05
"YHR001W",0.538135154926505,5.78656482725967,1.19630386688897e-05,2.61007742639455e-05
"YML059C",0.467850019881067,6.28215030048382,1.2197659279843e-05,2.66028566011172e-05
"YNL159C",0.480542317861567,6.08312534555491,1.22131968798076e-05,2.66269292328008e-05
"YNL161W",0.43681115438722,6.81726395030984,1.22846980006071e-05,2.67729495652274e-05
"YIL014C-A",1.45206636417918,3.58219981620085,1.22909751853301e-05,2.67767673680407e-05
"YNR053C",-0.771506652341764,4.67295187563988,1.23056046319541e-05,2.67987716625957e-05
"YOR059C",0.485367352408388,6.36920638727446,1.23143847346031e-05,2.6808025928862e-05
"YER002W",0.442929119346195,6.71907819208707,1.23316517397425e-05,2.68357423111645e-05
"YLR139C",0.690262592834428,5.35814550947783,1.2440341491417e-05,2.70623163987921e-05
"YBR228W",0.659707924353569,5.29292571460331,1.24452431262875e-05,2.70630296134667e-05
"YHL035C",-0.486451838644677,6.40858901835842,1.2492620375273e-05,2.71560744895262e-05
"YMR121C",0.449167817298381,6.4816086218558,1.25259944797517e-05,2.72186225988582e-05
"YOL054W",0.564140941077523,5.63890057191009,1.25949507785219e-05,2.73584154759597e-05
"YER173W",0.661204161472069,5.23723306781429,1.26394279172502e-05,2.7444952288576e-05
"YMR053C",0.534313967618537,5.82032482962615,1.27027825764771e-05,2.75724007721993e-05
"YPL249C-A",0.151980480363816,9.99005199065541,1.28020540203241e-05,2.77776874361047e-05
"YDL161W",0.304240785291319,7.63534950082181,1.28756983132119e-05,2.79272386067723e-05
"YNL291C",0.590750443725986,5.97571015872281,1.29985452672675e-05,2.81833610650135e-05
